,product_category,product_url,review_date,handle,rating,helpfulness_rating,review
1010,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,26-Sep-20,Brenda Rice,4,One,"These gloves are on the small side, simply because they do not stretch like nitrile gloves do. However, as long as your hands are totally dry and you slip them on slowly, carefully over the fingers first, then down your hand, they go on well. My husband and adult son are not fond of them because they break when they put them on; I have found them to go on well when I take the time as mentioned above. Yes, I have had a few break on that last pull over my palm but I usually take the time to do it carefully. I ordered more because they are more readily available and a few dollars less than nitrile. I am glad I ordered the medium size though; I have nitrile gloves in small that fit my hand nicely, but these in a small would not have worked at all. So, think about the sizing, one size up, because had I known this before and ordered the XL for my husband and adult son, they might work better for them. I like them for what I need, filling the gas tank, handling certain things from the store, going through the mail; just remember to order a size larger."
1011,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,14-Apr-21,Amazon Customer,5,,"Since 2020, my hands have been breaking out in a god awful rash. They start with tiny red itchy bumps, and end up with most of the hand/wrist being covered with severe redness/bumps, that often become flaky or crack and sometimes bleed. I’ve worked in a hospital for almost 9 years, so you can imagine the torture my hands went through, even more so with COVID. From my NP to a dermatologist, both thought my condition was either fungal infection or severe heat rash. I tried fungal, anti-itch, and steroid creams, along with specific creams for eczema and psoriasis- none of which which truly helped. Many months later (and a butt ton of money), I’ve discovered that I’m allergic to Nitrile gloves, which happens to be the only gloves my hospital uses because they’re generally powder and latex free. Since early this year, I’ve been using these gloves at work instead of the Nitrile gloves, and my hands have healed up tremendously! I’ve gone from looking like I’d dipped my hands in acid, to practically normal looking hands again. These gloves aren’t quite as durable as others and can easily rip if applying too much pressure with putting them on, so I went up to a size medium to avoid struggling with putting them on- easy fix! I don’t have a before and after photo of my hands, so you’ll just have to take my word for it. I’ll continue to repurchase these as they alone have saved my hands!!"
1012,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,30-Jul-20,Saliandra,1,2,"I have been frustrated trying to find decent gloves ever since Costco ran out of their gloves during COVID-19. The ones Costco carried were perfect with regard to size, and they are (were) sturdy and affordable. These particular gloves from Amazon are quite expensive, and the medium does not fit my hands like the medium size from Costco. Because they are a little on the tight side, getting them on my hands causes them to break with ease. They're just not very stretchy and I have to be very careful with them. And they develop tears fairly easily. I've been using them for painting, and find I need to throw them out and put on a new pair after a couple of hours. I guess I need to continue my search for a better glove. Sigh."
1013,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,23-Jan-21,SSAssa@aol.com,5,,"This is 2nd box we've used. Pros: 1. They do the job. 2.  Didn't tear. Cons: Sizing inaccurate -- please see below. Comments: 1. First box was large & fit a male with medium-large size hands, but difficulty getting on & off.  This was likely attributable to the fact that they're vinyl (with inherently little stretch) and powder-less, all as expected.  One shouldn't expect anything different than what one ordered. 2. Second box was for female with TINY hands , conventionally wearing size XS (or small if gloves run tight).  Based on reader reviews, ordered medium and sure glad we did!  While there's room to spare at fingertips & a bit elsewhere, clearly the small would either not fit or be challenging (and therefore tear) if we selected small. 3. Because one must oversize and have room to spare, due to the nature of vinyl, we do NOT recommend vinyl for tasks that require fine detail or good touch sensation.  But this is the nature of the beast, NOT a problem for this glove. Thanks to prior reviewers, and hope this info helps someone else!"
1014,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,14-Nov-20,Kristi Ambrose,2,,"I bought these because my mom came home from surgery and I needed a LOT of gloves.  A few issues. 1- I never actually realized I was allergic to latex, but apparently I am.  The box kind of fools you because it says latex free but if you look at it closely it says something about how its ""components"" are latex (whatever the words they used, there is Latex in these gloves).  My hands have gotten extremely itchy, red, lots of bumps, etc.  All in all:  I hate these gloves. 2- They rip and they rip often.  If you think you're getting these ""inexpensive"" gloves and ""wow look there's so many inside!""  They probably give you so many because they rip so often, usually right around the palm area or right at the wrist.  And yes I bought the right size. 3-  Super duper thin.  Think deli gloves. The really sucky thing?  I bought this box and my medical supply center sent me the same exact ones in another box lol.  So now I am stuck with 2 boxes of these sucky gloves lol."
1015,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,16-Jun-20,sf36867,1,4,"These gloves were great when I bought them before. I have always used vinyl gloves around the house for various chores --anything handling raw meat, gardening in dirt, to cleaning the cat litter box. I bought and received these last March, but now the price is more than double."
1016,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,27-Mar-20,CMM,1,8,"This product came in a torn box and the writing on the box has misspelling of common words which makes me think that this manufacturer didn't even take the time to spell check product packaging they are sending to America.  Makes me suspicious of the quality of these gloves.  Not being paranoid, but they are, of course, from China.  Leads me to think they are not what they say - being protective to use during the Covid19 epidemic.  Anyone else notice this? anyone else got a torn box?"
1017,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Jun-19,Louie Chen,4,6,Use it for cleaning job at home daily. It is a good gloves either it’s price or quality but the only thing that I don’t like is the water could permeate easy .
1018,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3-Sep-20,Jacqueline C,5,2,"So before ordering I read some of the reviews and the majority were saying to size up because they were too small. Regular “one size fits all” gloves are always way too big on me, I have small hands. So I figured I would size up to a medium (normally I’d think to order small) and these medium are the sizes of one size fits all, they are too loose on me. I like to use these while cooking and these started sliding off, I need to order another set in small or I’ll have to use rubber bands at the wrists everytime to make sure they don’t move around. So just size normal, don’t size up."
1019,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,23-Jun-20,S. Jackson,1,5,Extremely thin and low quality. Breaks just trying to put these on!
1020,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2-Jan-21,Discipula Noctis,5,,"COVID purchase. I wanted some inexpensive gloves for shopping trips, and to protect my hands from all the disinfectant wipes and sprays I'm using these days, and for when I'm loading ""contaminated"" laundry into the washer. I also use disposable gloves to clean up after the pets and handle raw meat and fish. They've served well. I also use nitrile gloves for certain tasks, and for work at my retail job. Using the cheaper vinyl gloves for quick jobs that don't require touch sensitivity helps me conserve the more expensive nitrile gloves for jobs that do. For those who haven't used vinyl gloves: They will fit much more loosely than a nitrile glove of the same size. They tend to cling to your fingernails and eventually (depending on use) start tearing where the nails poke through. Any chunky jewelry will tear them. Pulling them on too hard or with wet hands will tear them, as with disposable gloves of other materials."
1021,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,16-Sep-20,Kandelina,1,One,"These are very cheap gloves, they rip as you are putting them on and if you have finger nails (normal, nothing extravagant) they will rip through the holes. I bought them for my soap making and keeping everything sanitary but these are so thin, it isn’t worth it. I just bought a box of nitrile gloves that Ive used before and they are much tougher. I should have just stuck with those since the price is comparable. Now I have a box of gloves that can’t be used. The size isn’t true to fit either, hence the ripping when trying to get them on. Got a medium which my hand fits fine in other brands and these are probably best for small hands."
1022,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,25-Nov-20,couch potato,3,,"I like the gloves. They serve their purpose. But I must say they are way overpriced for a supposedly inexpensive disposable glove. These are the same gloves I used to buy in the 99 cent store for $1.59 before the pandemic. And that was kind of  high price considering the store is named the 99 cent store. That's back when I just used them for cleaning and cooking. Now I used them when I go shopping at the supermarket, pharmacy, etc. in addition to cleaning and cooking. Now they are $9.99 in the 99 cent store which is way too high and $17.99 on Amazon which is way, way too high."
1023,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4-Apr-21,Jessica,4,,"I have small hands, and whenever I buy food prep gloves I always get small or small/medium. I purchased the medium thinking my husband could use them if needed and squeeze into them, but they are tight on my hands. There’s no way he could use these too. Get a size larger than what you’re used too. Like any vinyl gloves they’re pretty durable, but they will tear if you are not careful enough with them when aggressively cleaning that stubborn stain - that’s with any other vinyl gloves I’ve used in the past. Sometimes you need to double up on them."
1024,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12-Mar-21,Grandma Candy,1,,Returned the vinyl gloves for nitrile gloves from the same manufacturer.  The vinyl gloves tore every time I put one on to use it and it wasn't because of the size.  They just weren't good quality in my opinion. After three torn gloves in a row I decided to exchange them for the ones I was familiar with - MedPrice Nitrile Gloves.  The handling of the return and replacement was fantastic; couldn't be happier with the service and am very pleased with the nitrile gloves.  There is quite a big difference in price from vinyl to nitrile but well worth it for sanitary reasons.
1025,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,17-Feb-21,Susan White,4,,"I usually get latex free medical gloves that stretch more. I thought I would try these. I am a woman with fairly large narrow hands, Medium Fit very close to fit of Medium Medical gloves. The fit is very good with short or long nails. They stay put! Work great for gripping things! Thick & strong but flexible. Excellent with phone or tablet... a real bonus for me. I can wash them while on my hands or use hand sanitizer when touching surfaces outside my house to keep from transfer/cross contamination. So one pair can keep me safe all day, then toss away! Very happy with my purchase."
1026,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,14-Nov-20,Ryan,1,One,"Firstly they fit my hand perfectly but godforbid you move too quickly they will rip at the base before you even slip your hand in. Now, if your working with corrisives then forget it these things have the worst grade of plastic and the thickness can only be measured in picometre. They melt like butter in the microwave if in contact with any strong acid or base. Any type of temperature increase, not even an open flame but warm table top. I am sure you can probably guess the outcome. Stuck plastic to any warm surface. SAVE YOUR MONEY!"
1027,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,6-Dec-20,Ruth F.,5,,"During the covid pandemic I have been very glad to have these gloves available especially for the price. I use these gloves to take care of my teenage autistic daughter who needs help with daily living skills. Sometimes they do break and don't have the flexibility of higher end gloves that you would find in a professional health care setting. With that being said, use them accordingly depending upon your needs but be aware that  you might need something different when working with clients for safety."
1028,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,13-Apr-20,Yosel,1,6,It breaks easily.
1029,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,22-Feb-21,Giovanna Z.,3,,"Unfortunately these gloves tear easily. I use gloves a lot when I do different paint-resin-wood crafts/projects, so when I had to purchase another box, I liked these because of the price.  I got Medium and they run a little small and start to tear when trying to pull them on.  Once you've got them on, they serve their purpose with small projects, but if you have to wash your paintbrushes, you'll find yourself with a torn fingertip or two. They also leave a sour ""after-smell"" on your hands like mildew."
1030,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,6-Jul-20,inthelight,5,One,These work for me and keep my hands clean while shopping groceries or filling up with gas at those two nasty places.  Then I just rip them off and wash my hands. I even use them to wash my vegetables with diluted vinegar a natural disinfectant then I take them off and trash them.  Works very good for me.
1031,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,20-Feb-21,Artzy,5,,"I wear disposable gloves when taking public transportation which isn't very often these days. I've only worn two pairs of this brand so far so I can't really rate them properly at this point. I am an older female with chubby hands. I can't wear a small size so the medium are perfect for me... just a little on the loose side so they are easy to put on and take off. They are a good thickness but easy to pick up small objects and use a camera. So far, so good!"
1032,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,26-Mar-21,Patricia A. Williams,1,,"These gloves are the worst gloves made during this Pandemic and they should be ashamed of themselves! A medium was too small. But my hands aren't large. They didn last one dish washing! And yes, I wash my dishes, it's only me! The fingers were too short and the tips always broke. I kept them because I have skin issues and must keep my hands covered with WELL MADE GLOVES when using my hands! These were the only gloves left on the shelves. I had no choice. They offered a return but I needed something to protect my hands."
1033,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,31-Mar-20,T. harm,1,6,These gloves rip as soon as you put them on.  Very poor quality.
1034,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12-Sep-20,Pen Name,2,,Well I can honestly say that I wasn’t too pleased with these gloves. I’ve ordered several from different vendors and these have been the worst yet. I would Like to return them but I just don’t feel like going through the  trouble for a little money. I’m not sure if it’s because they run small that they rip at the top when you’re trying to pull them up or they’re just not thick enough. I ordered medium I wish I would’ve ordered possibly a large but as I said too much trouble to return. I would not order these again. Maybe my review would’ve been different if I would’ve ordered a different size.
1035,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2-Sep-20,DLux,3,,"These are more like food handler gloves (thin); my box had about 5 defective or stained gloves in it (had holes or were discolored brownish orange stained).  If your hand has any moisture on it, it is VERY hard to get them on.  The bottom of the glove had torn several times while we were trying to put them on.  If your using them to cook, they should be okay but if you need to wear them out... get a different kind."
1036,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,21-Aug-19,Judy Hampton,5,3,"I am pleased with this product.  I am cleaning a wound my husband has  2x’s daily and these gloves are just what the doctor ordered.  They are easy to get on and off, enable me to apply his medicine and creams without a mess, and fit well. I will definitely purchase again."
1037,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,5-Jan-21,A New Soul,5,,"I bought these gloves just to do general things around the house such as cleaning the guinea pig. I don’t think it was worth the price, but it was a necessary buy. I think because of the virus, they are Price gouging. However, it seems to be the best price I could find on here. Although there was a box that was a dollar cheaper but I chose these because of the medical company and  the description!! , That’s just what we needed. They work great."
1038,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3-Apr-20,Lola M,1,5,I received an empty envelope - no gloves inside & was charged for them. :(
1039,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1-Dec-20,R. Huffman,1,One,"These gloves have good reviews, but as with all things in our economic system I expect these are outsourced to different firms that have wildly divergent quality control. We bough two boxes, and the ones we got are horrible. I normally fit medium, but these are much too small. For bad sizing I would normally ding a product just a start or two. But the quality of these gloves i also terrible. My wife, who can wear them, has to be very careful not to tear them just putting them on; never mind doing actual work with them. Go ahead and buy them if you like playing roulette. But if you want a 100% guarantee you'll get decent gloves, look elsewhere."
1040,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,28-Jul-20,Kristen Miller,3,,"Very disappointing - the second glove that I pulled out of the box ripped when I pulled it onto my hand.  They are not nearly as flexible as the nitrile purple ones from the same company.  They are out of stock right now, so I ordered the clear ones.  I'll use them to clean up messes from my kittens, but will not purchase them again.  Hopefully, the purple ones will become available again."
1041,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7-Jan-21,Brandon James,3,,"These are typical vinyl gloves and are perfectly adequate for the usual things that do not require sterility - these are not sterile. Vinyl has its limitations compared to nitrile such as less resiliency and less chemical resistance (acetone and certain other solvents will dissolve these) but it keeps my hands clean and, most important, it's actually available unlike nitrile."
1042,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1-Apr-20,Potaje,1,5,Box arrived crushed with gloves hanging out of it
1043,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Apr-21,Barbara Dees,3,,"These gloves tear apart easily if you are using them to do more than just wear. If you're looking for something more durable for applying or giving mediation to your animals as I do, or any other duties, stick to the blue gloves. I can probably use these for grocery or any other shopping I need to do, in which case they work for that just fine."
1044,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,29-May-20,P McCormick,4,One,"I am a woman with smaller hands so ordered mediums but should have ordered large, they are a tight fit. They do tend to rip open when pulling them on, even without much force. They’ll work for what I need them for (woodworking crafts with sealers)"
1045,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7-Sep-20,kcp,2,,We use these gloves for cleaning  and for us they are too thin.  When we put them on the area by the wrist tears and while working we look at the gloves and they get tears at the top of the fingers and between the fingers..  We don't want a glove that's too thick but we want to be able to get them on without and finish the job without tearing.
1046,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4-Jun-20,Ernie P,2,One,I have ordered several different types of gloves due to the current Coronavirus and these are not good quality: 1. They are thinner than most other latex gloves and rip easily. 2. Fit is poor as compared to others - tight in the fingers and then loose around the wrist. Hope this helps!
1047,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Mar-19,NancyF,5,4,"I use the gloves for peeling & seeding peppers.  These work the best of any I have used.  The fit is good, not too tight or loose, makes the job easier, & I don't have to worry about setting my eyes on fire when I remove my contact lens."
1048,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10-Jul-20,ElinRW,2,One,As soon as you put these on a hole is torn in the upper part of the glove. Tried it several times with same result. Can still be used but won't re-order. Gloves are very thin.
1049,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Mar-21,Vina Nguyen,2,,"I was really hopeful for this being that it had 4+ stars, but I should've actually read the reviews. These gloves are cheap for a reason. They break very quickly, like break while you're putting it on quickly. The wrists are oddly too baggy but the rest of the glove fits snugly. Don't waste your money on this one. Spend a little more for another"
1050,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,27-Mar-21,HollyMarie79,2,,"I bought these gloves hoping to save money and not buy the more expensive medical gloves.  Now I'm regretting buying these.  The are difficult to put on at times, as they want to stick to my skin.  And they also rip easily while putting them on.  I work in a hospital and I don't struggle with the medical gloves at work of the same size."
1051,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9-Jun-20,beverly ross,1,3,I am so disappointed in the gloves... They rip to fast and sometime while l am putting them on... it seem if they where old ...dry rotten... something. I was not able to use them for anything .... one or more of the fingers would have a tear/ torn... l just want to wear them for sanitize... look up and my finger is torn.... l keep think some of the gloves would be okay... we’ll not really...
1052,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,30-Dec-20,sc,3,,"These gloves are a lot thinner then what I expected. I was putting them on and the rim torn very easily not too mention they seem to run a little smaller. I have used others size medium put them.on with no difficulties and with these I struggled  a little.  What I did like, there was no powdered residue."
1053,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,17-Feb-21,Sharon L,3,,"Every 2nd or 3rd glove would tear as I pulled it on.  Once I was aware of the problem, I was careful to make sure my hands were thoroughly dry, but it would still tear just above the roll at the bottom of the glove.  The gloves were a little large so fit didn't seem to be a problem.  I don't recommend them."
1054,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,31-Aug-20,swblake,5,,"These gloves, although a bit pricey by pre-Covid standards, are worth the extra money. We had been using some crappy gloves from Wal-Mart, that wouldn't stand up to the way we used them, which was demanding. But these gloves, heavy mil, are very durable. I'm not going back to the Wal-Mart ones."
1055,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1-Jan-21,mr,5,,"You know when you have to clean something absolutely mankey but don't want to? These make that process a way easier time. I hate taking my bins out, I'm an absolute coomer about it because I find it disgusting to touch bins. Started using these a few years ago and now I'm no longer so repulsed by the experience."
1056,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,6-Jul-20,Tony S,1,2,"First of all the size, 'Medium' very small. Secondly, every glove that was tried tore very quickly. This is absolutely a rip off.  Lots of luck to all future buyers of this inferior product."
1057,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11-Sep-20,Amazon Customer,2,,Half the time they break before I can even get them on my hand. There is no stretch to them at all and they are very thin. Usually one or two of my fingers have broken through before the intended task is complete and I don’t have long fingernails at all. I’m very disappointed in these.
1058,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Dec-20,Zygster,1,,These gloves tear almost instantly. I just use them when for protection from Coronavirus. I use talcum powder before trying to put them on because otherwise they almost certainly will treat. Then within a minute or two they will to open between the fingers. They are total garbage
1059,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10-Jul-20,Brenda,5,One,"They fit nice, no tearing. I used them with cleaning at home and when I went to grocery stores during this pandemic. I am a Nurse and have a latex allergy, these gloves are perfect. I ordered a box in March 2020, and I am ordering another box now in July. Very pleased with product."
1060,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Mar-21,poemperson,5,,"Super gloves! I have to wash them before I use them once they are on my hands because I’m putting warm compresses on an infected eye. They hold up really well! I also like how they come out of the box very gently, one at a time. You don’t tug on one and get six gloves flying out at you."
1061,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Aug-20,Kasey,5,,"I use these when getting fuel or having to use a public restroom. So far, they do the job they are intended for. No issues with tearing when putting them on. For the price, these are great for helping maintain a barrier between my hands and possibly contaminated surfaces."
1062,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3-Sep-20,Carolyn D,2,,Bought them because they were out of Nitrale Gloves.  Big mistake !  Assisted living where they are changing gloves every time they enter a room.  They do not like them!  They are sitting there not being used even when they had to go to other end of building to get some.  I finally have sub par ones and they still won’t use them .  Definitely won’t get them again.  No Vinyl!
1063,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,16-Jan-21,Mario T. Gomez,3,,"I bought these gloves due to the high review rates. They did not meet the quality I thought they would be.  I would say about every third time I would pull out a set of gloves, one or both would rip.  I will look for other gloves with a little more thickness and do not rip so easily."
1064,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,20-Jan-21,Cate,4,,"These are practical for simple medical tasks at home. They do tear easily especially around the wrist.  They fit me well. One must be careful if rising or water will enter the glove, thus, often requiring a new glove.  Don’t buy them for heavy toil. They won’t hold up to such a task. Good quantity."
1065,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2-Aug-20,Bee,1,3,I opened the package and was about to put a glove on when I noticed something rolled into the glove. I looked closely and realized I found a worm rolled up into the glove! Another glove had a brown bug! How are these “medical” gloves? So disgusting!!!!!! WARNING TO ANYONE WHO’S BUYING
1066,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10-Mar-21,Sally A.,5,,"I've been using these since the ""Virus"" (Coronavirus/COVID19) has been around.........I have 2 boxes on hand at all times and I do love them......easy on, easy off........throw them away.......I will continue to buy them  until there is no longer a need for them."
1067,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,26-Jan-21,rh3753,3,,"Purchased these to use when going to the grocery store and around the house.  When one glove ripped, I didn’t think anything of it.  Then a second glove ripped, again, didn’t think anything about it.  When I pulled these out of the box and they were ripped in advance of my putting them on my hands, I was very disappointed and wanted to let others know that they should be careful when purchasing this product.  It’s a good thing there are 100/package."
1068,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,21-Jul-20,Suzanne D.,2,2,"They aren't super thin but I've gotten much stronger/ durable gloves recently for a better price.  These tear very easily, especially around the wrist area.  I had to discard probably 1/3 of them because they ripped as I was pulling them on and they were not even tight on my hands.  You can get much better gloves for cheaper!"
1069,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,20-Apr-21,Amazon Customer,1,,Definitely not as advertised. Would not buy these gloves again. Way too thin. Putting it on I have to be meticulously careful to do it slowly as they rip very easily. Do NOT recommend. Ive bought other gloves that were better quality and did not rip.
1070,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10-Oct-20,sanvanalyeth,1,One,"So disappointed in these gloves. They are not durable and they are not the typical medical exam vinyl gloves. I used these gloves to wash dishes and after the first use, they were normally unusable the second time around. Too expensive, not durable and I cannot justify buying them again."
1071,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7-Jan-21,Jan,3,,"I only wear these gloves once and then discard them due to COVID. They are heavy enough, but the tops of them do not fit close to the wrist and as a result, they tend to fool down. Not my kind of glove to use to protect yourself."
1072,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2-Feb-21,weavergrammie,5,,"The box was open when I received it, and the tab on top of box you pull back to open was missing,  gloves were hanging out from the end of the box and out the top of box, were they used, did someone taint them or steal some out of box???"
1073,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Dec-20,Gilles Mbo,4,,I bought these as I was looking for cooking gloves. Medium size for wife and XL for me. I liked them. no spark or anything extraordinary about them. They are gloves and they work or perform as expected. Good product.
1074,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10-Apr-21,Tulip,5,,"The gloves function very well. A great value for the money that I paid. They're not too thick which I like, but maybe other buyers may want more thickness. They feel comfortable in my hands and they don't slip out easily, unless you want them out. I do recommend them."
1075,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,5-Jan-21,Jeanie,5,,These gloves are adequate. The prices have gone up on all gloves due to the pandemic but I’m glad to have them. They are thick and durable. The top rolls down a little and they do not fit snuggly. They do get the job done though!
1076,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1-Dec-20,Clayton4t,2,,"These gloves were a replacement for the black gloves I typically use in the kitchen when I cook... however, since rubber gloves are hard to come by I switched to these. They tear very easily and are snugger than the other medium gloves I typically use."
1077,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,22-Jan-21,NJ,1,,"These things tear as soon as you put them on, I seriously don’t understand the positive reviews! There’s almost zero stretch, and the holes created just trying to get them on make them pointless for caretaking. I stuck them in the bathroom."
1078,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,28-Jan-21,Cisco2000,5,,"My sister is in hospice, my brother in law takes care of her 24/7.  Gloves are an item that hospice doesn't provide.  This was a very good find for him.  He likes the thickness and the ease of putting on and off.  Thank you!!"
1079,disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Jul-20,Michelle A.,4,,"The gloves I ordered fit very comfortably and feel thick. However, I rip one at least every third time I put a pair on. It would be much more affordable to purchase a better box of gloves because I will end up wasting at least a third of a box."
