product_category,product_url,review_date,Date,handle,rating,helpfulness_rating,review
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/26/2020,Post_Covid,Brenda H.,5,,Clear and just right for my small/med sized hands. They are fine for around the house cleaning and sanitation purposes. I just wish Amazon Delivery Drivers would put the items in a position where I can open my front door to get the packages.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2/5/2021,Post_Covid,Rosemary Kvaka,4,,Could be less rxprnsive
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/2/2021,Post_Covid,T Ring,5,,COVID has me wearing gloves to keep away unwanted germs.  These gloves help me feel an extra layer of protection.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/2/2021,Post_Covid,Discipula Noctis,5,,"COVID purchase. I wanted some inexpensive gloves for shopping trips, and to protect my hands from all the disinfectant wipes and sprays I'm using these days, and for when I'm loading ""contaminated"" laundry into the washer. I also use disposable gloves to clean up after the pets and handle raw meat and fish. They've served well. I also use nitrile gloves for certain tasks, and for work at my retail job. Using the cheaper vinyl gloves for quick jobs that don't require touch sensitivity helps me conserve the more expensive nitrile gloves for jobs that do. For those who haven't used vinyl gloves: They will fit much more loosely than a nitrile glove of the same size. They tend to cling to your fingernails and eventually (depending on use) start tearing where the nails poke through. Any chunky jewelry will tear them. Pulling them on too hard or with wet hands will tear them, as with disposable gloves of other materials."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/21/2020,Post_Covid,Amazon Customer,4,,"Decent gloves, does the job."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/20/2021,Post_Covid,Amazon Customer,1,,Definitely not as advertised. Would not buy these gloves again. Way too thin. Putting it on I have to be meticulously careful to do it slowly as they rip very easily. Do NOT recommend. Ive bought other gloves that were better quality and did not rip.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10/14/2020,Post_Covid,Y.Z.,1,,"Definitely not for working with toxic chemicals, the gloves leak much to often."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/13/2020,Post_Covid,Marthita,5,,Delivered on time. Product is as expected.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/31/2020,Post_Covid,Melyssa C.,5,,Did it’s job
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/17/2020,Post_Covid,Art Garcia,3,,Did not fit “properly” for a standard medium size hand.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,6/11/2020,Post_Covid,Elonda,5,One,DID NOT LIKE THEM
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/11/2020,Post_Covid,Kattymarie,4,,"Did not rip while pouring paint and the fingertips didn’t flap all over as I have short fingers, I ordered a medium, also easy to get on and off."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/2/2021,Post_Covid,Sharon K Speedy,4,,Did what I bought them for
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7/19/2020,Post_Covid,Leona,2,,"Didn't come in a box, came rapped in plastic. Thin, thought I was to get a thickens of 4. Would like my money back."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/20/2021,Post_Covid,Sheila Haggins,2,,didn't like the thin tight material not worth money I paid
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/30/2020,Post_Covid,AP,1,,Difficult to put on. Once I was able to put it on it tore. Many gloves came out ripped already. In all product was very defective!
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/19/2021,Post_Covid,PCB,5,,Do an adequate job
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/11/2020,Post_Covid,Salvador,1,,DO NOT BUY THEM they tear very easily I don’t recommend them Look for other brands
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/17/2021,Post_Covid,MYC,1,,Do not buy this item. So easy to be torn.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/28/2021,Post_Covid,dorian,2,,"Does not really work for me. Was broken while I was cleaning my kitchen. Also, not really water proof at the bottom (wide open)."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/6/2020,Post_Covid,Amazon Customer,5,,Does the job. Sturdy and doesn't rip easily at all.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/24/2021,Post_Covid,Darlene S.,5,,Does the trick
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/5/2020,Post_Covid,yolanda,2,,"Doesn't work, very poor made."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/22/2021,Post_Covid,jeanreading,5,,doing work ariund the house
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7/7/2020,Post_Covid,Vickie Taylor,1,One,Don’t waste your money! You can’t even put these on without them ripping!
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7/21/2020,Post_Covid,Amazon Customer,1,One,Dont buy this garbage its total waste  of money all have hole and you can not make even  Amazon return.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/4/2021,Post_Covid,L. Bernstein,2,,"Don't get vinyl gloves, they tear easily an do not shape to your hands well."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10/22/2020,Post_Covid,DEBORAH A DONNELLY,5,,don't tear like others very safe
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/9/2021,Post_Covid,Brown,5,,Durability
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/19/2021,Post_Covid,Cindy,5,,"Durability excellent, great price and great fit !"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/29/2021,Post_Covid,jaime,1,One,Durability fail.  Was disappointed. They rip every time I put them on.  Will not repurchase.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2/13/2021,Post_Covid,Erik,1,,durability is not good
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/29/2021,Post_Covid,Pic,5,,Durable
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/24/2020,Post_Covid,M. Zacarias,3,,Durable and good thickness but the size runs small
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/3/2020,Post_Covid,June Davenport,5,,"Durable,  size was accurate."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2/20/2021,Post_Covid,vonbearto,5,,"Durable, comfortable"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/6/2020,Post_Covid,Ruth F.,5,,"During the covid pandemic I have been very glad to have these gloves available especially for the price. I use these gloves to take care of my teenage autistic daughter who needs help with daily living skills. Sometimes they do break and don't have the flexibility of higher end gloves that you would find in a professional health care setting. With that being said, use them accordingly depending upon your needs but be aware that  you might need something different when working with clients for safety."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/6/2021,Post_Covid,Joy,5,,😊
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/4/2021,Post_Covid,Philip,5,,👍
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/29/2020,Post_Covid,Fatima Tavarez,3,,👍🏼👍🏼
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/16/2020,Post_Covid,Kahlan homran,5,One,👎👎👎👎👎👎👎👎👎👎👎Very bad quality sorry to say that but it's true I tried them
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11/30/2020,Post_Covid,Deb,1,,Each time I take one out of the box they tear way too easily.  It is not worth the money.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/5/2020,Post_Covid,Gladys,5,,Easily break at top when pulled up your hands. Have to slowly pull so it won't tear
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,5/7/2020,Post_Covid,Kindle Customer,1,One,Easily rips poor quality
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/29/2020,Post_Covid,Carol Janda,1,,"easily torn, hard to put on and fragile ..poor product"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7/27/2020,Post_Covid,Amazon Customer,5,,Easy to put on and durable
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/21/2021,Post_Covid,Robbie,5,,Easy to put on and great for the purpose of protecting hands during shopping and banking in the time of covid.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/11/2021,Post_Covid,Loc,5,,easy to put on and work for me when I do dishes or cleaning
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/31/2020,Post_Covid,SEANMOA,5,,"easy to use ,fit perfectly"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/31/2020,Post_Covid,Barb,5,,Easy to use and durable
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/13/2020,Post_Covid,Mike Gentry,1,,Either these gloves had a hole in them before I put them on or developed the hole as I used them.  I used them to clean my kitchen sink.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11/18/2020,Post_Covid,Mariela,1,,"El perro rompió el paquete, tienen que dejar los paquetes en el garage donde están los autos"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/8/2021,Post_Covid,Lisa Cwenar,1,,Ended up with a box full of wet gloves because driver left them out in the rain so it's a little hard to honestly rate them
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/8/2020,Post_Covid,VICKIPHX,3,,"EVEN THOUGH I BOUGHT THE APPROPRIATE SIZE, THEY WERE SMALLER THAN EXPECTED AND TIGHT TO PUT ON.  MAKING IT WORK, BUT NOT REALLY HAPPY OVERALL."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2/17/2021,Post_Covid,Sharon L,3,,"Every 2nd or 3rd glove would tear as I pulled it on.  Once I was aware of the problem, I was careful to make sure my hands were thoroughly dry, but it would still tear just above the roll at the bottom of the glove.  The gloves were a little large so fit didn't seem to be a problem.  I don't recommend them."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/1/2021,Post_Covid,Robert M Tremblay,5,,Every day cleaning.  Great value for the money.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/30/2020,Post_Covid,Amazon Customer,1,,"Every single one ripped and yes, they were the right size."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/22/2021,Post_Covid,Adrian Torres,5,,"Everything good no problems Shipping okay,would buy again."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/17/2020,Post_Covid,Robert F. Neil,5,,Exactly as advertised
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/4/2021,Post_Covid,DM Wiley,5,,Exactly as advertised.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/11/2020,Post_Covid,Dina,5,,Exactly what I needed. Shipped fast.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/29/2021,Post_Covid,Letha Ann Barnes,5,,Exactly what I wanted! Excellent durability.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/19/2020,Post_Covid,Persephorie,5,,Exactly what you’d expect
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/3/2020,Post_Covid,Magly,5,,Excelente
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/25/2021,Post_Covid,Amazon Customer,5,,Excellent
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/23/2021,Post_Covid,M. Steiner,5,,Excellent product
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/3/2020,Post_Covid,MiamiAA,3,,expensive and rips too easy...$20 a box....I should have waited because Costco had gloves a week later for $10 a box and thicker quality
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/4/2021,Post_Covid,Christina Russell,2,,"Expensive, nice packaging, and soft --- but -- it rips."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,6/23/2020,Post_Covid,S. Jackson,1,5,Extremely thin and low quality. Breaks just trying to put these on!
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/29/2020,Post_Covid,Akshay B.,1,,Extremely thin gloves that tear up in a second. Don’t waste your money
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11/24/2020,Post_Covid,Nate,1,,Extremely thin they tear almost immediately. Terrible gloves. You lightly touch a silk shirt the will tear and rip. Most terrible gloves I have ever used.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11/27/2020,Post_Covid,Mandi Laxson,1,,Falls apart almost 100% before you even got them on.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11/26/2020,Post_Covid,Debra MOM,5,,Fast delivery. Excellent quality and correct amount of thickness.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/19/2020,Post_Covid,"""betreadwell""",3,,Fine but easily torn.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2/5/2021,Post_Covid,Gris Salamanca,5,,Fine.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/11/2021,Post_Covid,Amazon Customer,5,,First glove ripped while putting on my hand
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7/6/2020,Post_Covid,Tony S,1,2,"First of all the size, 'Medium' very small. Secondly, every glove that was tried tore very quickly. This is absolutely a rip off.  Lots of luck to all future buyers of this inferior product."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10/10/2020,Post_Covid,Ray Simao,1,,First off I didn’t know it was clear gloves which means they always are easy to tear. Wasted multiple gloves just trying to put them on because they rip. Never buying again.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8/15/2020,Post_Covid,URBeautiful,1,,"First, they’re VINYL GLOVES NOT LATEX. Second, the very first one ripped! Very poor quality. Unfortunately I’ll be returning these."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11/14/2020,Post_Covid,Ryan,1,One,"Firstly they fit my hand perfectly but godforbid you move too quickly they will rip at the base before you even slip your hand in. Now, if your working with corrisives then forget it these things have the worst grade of plastic and the thickness can only be measured in picometre. They melt like butter in the microwave if in contact with any strong acid or base. Any type of temperature increase, not even an open flame but warm table top. I am sure you can probably guess the outcome. Stuck plastic to any warm surface. SAVE YOUR MONEY!"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/14/2020,Post_Covid,Amazon Customer,5,,fit fine
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/24/2020,Post_Covid,Marcy,5,,Fit great
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,1/19/2021,Post_Covid,lin,4,,Fit great and could use my phone and other tasks. Good value for the money
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/4/2020,Post_Covid,Kathleen,5,,Fit is perfect
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4/2/2020,Post_Covid,CC,4,,"Fit my hand very nicely, not sticky, move freely too. A little too expensive."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2/22/2021,Post_Covid,Gerry,5,,"Fit well, great for occasional use around the house."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10/17/2020,Post_Covid,Pamela cantey,5,,"Fits a little snug. Not as thick as expected but, it enough thickness for small task."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10/17/2020,Post_Covid,Lori Caldwell,5,,Fits perfect 2nd time ordering.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/21/2020,Post_Covid,Tanya Pacheco,5,,Fits perfectly (medium women hands). Used it for a couple of hours & doesn’t tear easily. Second time ordering this brand.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2/12/2021,Post_Covid,Bridget Johnson,5,,Fits well and durable.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9/20/2020,Post_Covid,The Family,1,,Flimsy.  Triple the price I can get locally.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3/14/2021,Post_Covid,Amazon Customer,5,,For cleaning up my bedridden husband.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,12/27/2020,Post_Covid,Penny Butler,5,,"For protection against Covid, I use gloves everywhere outside of the home.  Clear gloves look better."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11/30/2020,Post_Covid,Gonzalez,5,,"For the price & quantity, it's a good value. Quality is very decent, gets the job done, & sizing chart very helpful when selecting a size. Overall I consider it a great buy."
